,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
ialaxum,0.012976114,-0.0037211552,-0.03432776,-0.042868234,0.014617275,0.028927695,-0.019142056,-0.004867494,-0.028897358,0.030418728,-0.023830045,0.032246534,-0.048048627,-0.017852236,0.023754362,-0.032512642,0.03374434,0.009120703,-0.013464283,0.033931244,-0.009343911,-0.021538509,0.0019760504,0.019922841,-0.0070900433,-0.02328813,0.049793433,0.00013775751,-0.045003593,0.007198643,-0.018671345,-0.028478993
petros,0.0037468448,-0.030977357,-0.02216277,0.04301225,-0.046321034,0.02812716,-0.02746569,0.008604266,-0.043844033,0.029025126,-0.009871818,0.026484895,-0.019837951,0.02689216,0.007618893,0.03972682,0.034731317,0.0077981837,0.016427014,0.039894078,-0.026639462,0.021000613,0.049898278,0.0134229995,-0.0176121,-0.04612861,0.018116739,-0.006206833,-0.031156732,0.037650358,-0.04742807,0.019653011
mythjx,-0.001864396,0.04886576,0.01130693,-0.031378854,-0.022467745,-0.043962445,-0.043544363,-0.030180335,-0.008993376,-0.031298235,0.014275301,0.0075483695,0.019171026,-0.026563454,0.033633623,0.030164305,0.006575741,0.041216422,0.024094705,-0.04233656,-0.008169483,-0.023425842,-0.040985323,0.03623421,0.0092174895,-0.02016517,0.04991437,0.021300402,-0.015271641,0.005102396,0.020712022,-0.04295676
dataz,-0.04820031,0.0468583,-0.04510888,-0.041838862,0.006758429,-0.013710439,-0.01182165,0.035954047,-0.045711886,-0.029952442,-0.01866294,-0.03143196,-0.035036266,-0.0143457055,-0.012293495,-0.030609822,0.018086325,0.0020180233,-0.035037003,0.043648373,-0.016860627,0.00647521,0.018284548,0.03618553,-0.021535862,-0.00552411,-0.01626743,0.00092227384,-0.023221875,-0.015580617,-0.009949852,0.047584724
cydex,-0.01772976,0.037183132,-0.03782065,-0.044641078,0.0028348565,-0.038375713,0.042601023,0.0368173,0.041413415,-0.01951673,0.049417328,0.026238706,0.024627652,0.0036136992,-0.029831445,-0.014822625,0.0069667473,-0.0019196756,-0.020170355,0.010024808,-0.015454017,0.025500286,0.042234447,0.03748859,0.032405738,-0.02763418,-0.045857158,-0.032238174,-0.049527477,0.02632821,0.021602776,-0.035524584
faerkx,0.013851475,0.0006509796,-0.027379109,0.024588417,-0.0057479516,0.011327647,0.021552254,-0.04054928,-0.00818149,0.028688971,-0.02386645,0.046618406,0.03298593,-0.04395349,0.0051097497,0.04201745,-0.041677285,-0.033132337,-0.033851504,-0.04577699,0.005378496,0.039136816,0.026324753,-0.015533637,0.016300704,0.048831593,0.04216406,0.041582752,-0.015728641,0.016278792,0.044702042,-0.009136237
tecanos,-0.033271432,-0.008877862,-0.0020087585,0.00668044,-0.0450914,-0.02682898,0.0072701685,-0.039212666,-0.008003604,-0.019321442,-0.0426031,-0.04704354,-0.0448125,-0.034410607,-0.008640371,-0.009265006,-0.004489243,0.00789845,0.037190083,0.028714124,-0.028535677,-0.03846996,-0.03295493,-0.04312415,0.025130939,-0.00031443685,-0.0008429885,0.0057979934,0.039502893,0.0044642203,-0.017206036,-0.04939828
iovum,0.02318928,0.0063983314,0.012422074,-0.024642264,-0.036584783,-0.0499874,-0.03544421,-0.042733457,-0.040892206,-0.049853362,0.015441742,0.0056452267,0.04187752,0.031025056,0.03952339,-0.021000016,-0.0462644,-0.009673141,0.042411413,0.02592415,0.017523695,-0.031702626,-0.045628082,-0.0022219904,0.020493161,-0.00583129,-0.031386495,0.03303082,0.00057115406,-0.011658572,-0.030365348,-0.042913068
yosmix,0.0013289228,0.029467057,-0.035298802,-0.048387505,-0.024127115,-0.042647637,0.049895275,0.039873946,0.01440585,0.007342361,-0.03215902,0.049480643,0.03552599,0.012011848,0.033414867,-0.045731258,0.0328591,-0.03171535,0.02805772,0.009861171,-0.0029238574,0.037892792,0.031232301,0.035991836,-0.0086944215,0.038948666,-0.0252527,0.047683213,-0.013814233,-0.03291458,-0.01450957,0.0040984526
oimbus,0.048431527,-0.03856019,0.00884857,0.0335194,-0.0039664283,-0.017546892,0.00090758875,-0.010021009,0.015975725,-0.010329165,-0.0054396167,0.0029527545,0.00014457852,-0.0010070801,-0.03123678,0.005336188,0.010620557,0.039718572,0.040512476,0.014139321,0.01623461,0.045767117,0.026642922,-0.043376755,0.011310197,0.017561797,-0.030291641,-0.00609573,0.03902067,-0.003932379,0.027422834,-0.03180605
empnthix,-0.03675034,0.004690539,0.0488639,-0.020501925,-0.004700113,0.008848526,-0.016268887,0.014443662,0.010702729,0.034633245,-0.023300266,0.04727782,0.025359359,0.0405622,0.03846467,-0.043545604,0.04604013,0.04278331,0.012447167,0.03948832,-0.0014507547,-0.020305647,-0.045074977,0.03948346,-0.008033238,0.03378426,0.0217419,-0.010909878,0.041540746,-0.00541687,-0.047896255,0.012443829
empathix,0.044018004,0.013204921,0.004468836,0.034592543,0.045571294,0.0024024248,-0.0047289133,-0.02680322,-0.01273638,0.037459698,0.014560927,-0.015711773,0.034367744,-0.020429028,0.03469496,0.0085335,-0.021872556,-0.041205358,-0.03326571,0.011223208,-0.036292505,-0.024591267,-0.013080776,-0.0071161166,0.0077910796,0.035497274,0.0010077469,-0.025928928,-0.0017640702,-0.044166256,0.014993835,0.005418122
vexus,0.009929739,-0.017688908,-0.03481728,0.0039575323,-0.031600654,-0.0016189441,0.023518268,0.024490487,0.037883345,0.01727308,-0.036048852,0.0015692338,-0.04121778,-0.04731312,0.03501756,-0.02169205,0.04752365,0.049472038,0.02507371,0.022930231,0.0011647232,-0.04111898,-0.0493909,0.033833314,0.001586508,0.003434278,0.047398116,-0.024000729,-0.010721229,0.03537536,0.038839463,-0.04748876
cybrex,0.045272615,-0.033463098,-0.039462697,-0.01500399,0.02712531,-0.024707044,-0.0013218634,0.009636391,-0.021650184,-0.0042254105,-0.015892722,-0.002707649,-0.03629861,-0.033900097,-0.021957029,-0.048129845,-0.0044037923,0.040048745,-0.0036298037,-0.015260018,0.015307274,-0.029001629,-0.016177319,0.02616259,0.0023634434,-0.022659136,-0.041975655,0.022076737,-0.003292121,0.047182206,-0.046550453,0.020492878
technos,0.012766872,0.036220584,0.049780477,-0.033028625,-0.012292396,-0.00074856356,-0.0009336695,0.0360615,-0.007742323,-0.0025527962,-0.016029276,0.008321393,0.0045429952,-0.010077119,-0.007672988,-0.010441292,-0.00826459,-0.029554272,0.0010752678,-0.033037737,-0.0144230835,0.047884334,0.015373502,0.018845629,0.043977965,0.043673303,0.0379729,0.0048419945,-0.013856888,0.04297285,-0.038979553,-0.0343097
titanor,-0.04580704,0.0054628737,0.020398345,-0.028054118,0.049992014,0.032610606,-0.035118856,-0.04858264,0.04565649,0.003938388,-0.0033191666,-0.022283925,-0.046014525,-0.04808829,0.040813576,-0.030226445,0.002722215,-0.0029026866,0.042414498,0.02822565,0.0080979355,0.0049431697,0.00479139,0.016417373,0.0429569,-0.044526424,0.022616591,-0.031445757,0.041365895,-0.030999674,-0.047356155,-0.004964389
insestus,0.0024285428,-0.030849373,0.024739396,-0.025790108,-0.017799865,0.030463938,-0.015020587,0.048237447,0.018621538,-0.011596967,0.00055009127,0.031641696,-0.021574438,-0.01816355,0.04283185,-0.03428922,-0.01786866,0.01933143,-0.0061475635,0.010448873,0.002402056,0.006216012,0.005874455,0.024728868,-0.0287058,0.042720664,0.024176206,-0.004422389,-0.048339535,0.0014798157,-0.005852975,-0.004056014
eeno,0.011993956,-0.0093281865,0.03975003,0.017170105,-0.038898062,0.02231833,-0.038359154,0.031020429,0.046003316,-0.04704708,0.023300875,0.013942134,-0.026365435,-0.02478428,0.02802727,-0.04680269,0.025607374,0.028957795,0.0018527992,-0.044642057,0.010660075,-0.024151921,-0.024672126,0.035808373,0.016365435,-0.0043661594,-0.0008428581,-0.019880677,0.017158259,-0.046311703,0.0072660074,-0.0024283305
lumium,-0.043573584,-0.005769741,-0.005977977,0.016111884,-0.03558271,-0.03604429,-0.025735259,-0.034385156,-0.044791628,0.03078704,0.04987314,0.017190423,0.046100225,-0.047401298,0.03716511,0.0036036,-0.017062139,-0.021390308,-0.03501562,0.018184353,-0.038378358,0.021888498,-0.03703358,0.042921793,-0.024619294,-0.019155432,0.011332165,-0.012334205,0.003945291,-0.030235982,0.0112193,-0.039989043
pesros,0.04766946,-0.046987403,0.040717807,-0.008920491,-0.026701832,0.042554703,-0.03548771,-0.030638767,0.012647759,-0.028556133,-0.031694785,-0.030832171,-0.0066747665,-0.013638545,0.04884884,0.032086026,0.038389172,0.0077663064,-0.049046684,-0.005518604,0.016405512,-0.012894798,0.03860538,-0.0036323443,-0.0061635487,0.022218574,0.027373675,-0.001044821,0.030219305,-0.026529599,-0.026117707,-0.04116019
gpeex,0.00427239,0.030835915,0.011717893,-0.01991334,0.013484661,-0.049682748,0.02207074,0.023434076,-0.02935784,0.023746673,-0.01211258,0.0040085427,-0.032799818,-0.027099062,-0.04398748,-0.018719267,0.005660355,0.036529217,-0.043077376,0.02467804,0.028309021,-0.039128065,-0.04311464,-0.040533304,0.026664268,-0.024289727,-0.007985331,0.044614878,-0.041195117,-0.0026284829,-0.025508916,-0.009871781
faerix,0.012375999,-0.011718057,0.029153679,-0.03621911,-0.028547382,0.039760854,-0.04453236,-0.0016875267,0.008014869,0.019394826,0.018812884,0.020634595,-0.009848952,-0.03094933,0.009907614,-0.02795446,0.027405087,-0.025905525,0.021093313,0.025434542,-0.0492568,-0.013747025,-0.033902515,-0.030237103,0.016381051,-0.04524492,0.016330827,0.039632227,-0.04858042,-0.018197156,-0.0186692,0.020288777
novum,-0.04414724,-0.019332075,0.017163906,0.03210682,-0.043186735,0.032157455,-0.006051112,0.011424374,-0.008392405,-0.036896884,0.04709026,-0.0031638257,-0.04152299,-0.002697099,-0.040108096,0.042396966,0.024894465,-0.031252325,0.03980842,0.020346824,-0.030029822,0.007979512,-0.013824619,0.02721167,-0.020448197,-0.04194101,-0.034964062,-0.015459441,-0.011008382,0.02180976,0.047159802,0.032940093
orbitam,0.033146646,-0.013638031,0.031128291,0.036335323,-0.04198233,0.02348632,-0.034749795,-0.025988245,-0.021917308,0.049227145,0.046141986,-0.038145684,0.01442093,-0.014063276,0.028982107,-0.010261644,-0.016191948,-0.041095257,0.0035316125,-0.004423391,-0.028137399,0.04048041,0.049860824,0.0077253208,0.0044147857,0.0074806437,-0.017694749,0.003279291,-0.004619252,-0.047540165,0.044993903,-0.023810506
gmlaxum,0.0128486045,0.032496657,-0.02398913,-0.018872356,-0.008045733,-0.012952197,-0.018987073,-0.03928157,0.038999405,-0.049841356,0.031976867,0.0010488518,-0.01441028,-0.04617207,0.029879782,-0.011679567,-0.0059119947,-0.0008222684,0.029114794,-0.024816275,0.033764254,-0.041324437,0.04253086,0.018285189,0.031964865,0.022309612,0.043811966,0.026531938,-0.010964967,-0.0064430125,0.020712737,-0.016459562
ncbuz,0.03137647,-0.024117423,-0.03365139,0.011447359,0.008431435,-0.04841118,0.044877063,0.011511434,-0.037095666,-0.007463921,0.04208367,-0.025207449,0.01799332,0.014087651,0.037740324,0.049935486,0.011972893,0.012173854,-0.018746067,-0.03322357,0.03361461,0.011304818,-0.017767191,-0.03848548,0.018791523,0.008612454,-0.01593133,0.0038367137,-0.035213195,0.011107825,-0.016714394,0.010444868
nimbus,-0.017472912,-0.04818375,-0.015049778,0.028944802,0.03876814,0.0068004504,-0.029811596,-0.025507366,-0.038573146,0.022515979,-0.027944446,-0.044965424,0.026972678,-0.013896931,-0.0006977543,-0.03778677,-0.013767563,-0.017336704,0.006842185,0.029739533,-0.016941797,0.019215439,0.0056908727,-0.03133135,0.025471237,-0.024717141,-0.020724727,-0.044494282,-0.04558761,-0.025202716,-0.04952533,0.00169909
ekltax,-0.04580463,-0.037133873,0.03853214,-0.04257357,0.00020086765,-0.013823487,-0.04768634,0.0068393573,-0.022497118,-0.036827624,0.012453459,-0.020113362,0.009174921,-0.01576636,-0.01939919,0.035893526,0.0033812746,0.017525699,-0.008457698,-0.00822296,0.037068594,0.039898384,0.008054137,0.0396753,-0.007379424,0.03104302,0.008386683,-0.034335457,-0.039832138,0.021294963,-0.026329089,0.04808915
gleed,0.046995487,0.020073328,-0.04250723,-0.04388943,0.014050726,-0.024801506,0.03206766,0.037957314,-0.0466741,0.0063716285,0.038759384,0.035300445,-0.012344182,-0.006789338,-0.0065262914,0.019814406,-0.0063605793,0.003923394,-0.042465698,0.0001266487,-0.016090013,-0.013775267,-0.021943081,0.04924691,0.03697661,-0.04875479,0.013597075,-0.01306548,-0.04139509,-0.011124708,0.033011567,-0.008547626
pulson,0.018706169,0.0015883334,0.042927537,-0.008753359,0.03876264,-0.0067724474,0.03389093,0.023649309,0.030528639,-0.049160648,0.041087355,-0.027280306,0.034180168,0.015046034,-0.01619922,-0.028401101,0.033322107,0.042655315,-0.031442642,-0.046899166,-0.04254216,-0.026160408,-0.04548314,0.009517431,0.02222519,-0.042321373,0.04858594,0.005262889,0.030031573,0.04925627,-0.022073125,0.008603312
mermav,-0.04744574,-0.0145209655,-0.029490948,-0.0020866767,0.03756896,0.024203885,-0.015373897,-0.040766824,-0.03757175,0.033535395,0.006202519,-0.016525518,-0.021620393,0.026486266,0.029292453,-0.0026513115,0.007955171,0.009066485,-0.036732268,0.018103767,-0.02378205,-0.0064340606,-0.038181223,0.0056660883,-0.041887462,0.019843284,0.028370764,-0.047394108,-0.04999081,-0.021497298,-0.042136334,-0.030473007
orbitaz,-0.044986095,0.0021816492,-0.0076670535,-0.012307942,-0.038619496,0.021290373,-0.031244505,0.028089587,-0.048707414,0.007583987,-0.0020255223,-0.01686864,-0.006985713,-0.048925187,0.04992452,0.03021245,-0.00724547,-0.003986668,-0.037041403,-0.0036503673,0.034709368,0.026942682,0.049966168,-0.02438028,-0.02122283,-0.032106973,0.027946535,-0.0048195496,0.024499524,0.016188074,-0.0326612,0.006215431
mzgix,0.034302417,0.0044882186,-0.017806996,-0.02479676,-0.026951099,-0.016965069,0.0079917535,-0.03150592,0.0012632497,0.03085636,0.04048128,-0.047838163,0.02524003,-0.0008875951,0.04706711,-0.012247205,-0.034183502,-0.009142458,-0.0007663369,0.021890808,-0.01046437,0.045466606,-0.00092821196,0.009018194,-0.024486268,-0.042214192,0.031737793,-0.010979794,0.01701666,0.03958166,-0.025608504,-0.006297242
pridiun,-0.01603204,-0.016092468,-0.00031282753,0.02109139,0.040643122,0.019513015,-0.03338622,-0.03165207,0.04488406,0.023973081,-0.014167666,-0.03318863,0.044035163,0.017416071,-0.004688777,-0.015366305,-0.039809156,0.0118042715,-0.030614758,-0.025274396,-0.03526721,-0.0014720559,-0.030837907,0.026821878,-0.042471852,0.03760774,-0.030567098,0.028273512,0.04327127,0.030654836,-0.004614543,0.033542823
gleek,0.025622692,0.011732161,0.011286009,0.007216491,-0.022422863,0.032746915,-0.0086482875,-0.03730023,0.010819029,0.030460346,0.018099155,-0.030096376,0.010325335,-0.035125982,-0.035257947,0.032889817,0.021072272,-0.013374247,-0.04206667,0.021888863,-0.0056998953,-0.032907665,-0.024397636,-0.022731936,0.046591606,0.01979256,0.027053263,-0.032507062,0.007523287,0.013089206,-0.026460087,0.00604837
astrob,-0.028163908,-0.014918262,0.061428197,0.03867202,0.009870328,-0.015536927,-0.021159029,-0.0014763363,-0.02035637,-0.036599576,-0.010011256,0.031509306,0.006423127,-0.01968509,-0.034216464,0.034721006,-0.03674098,0.01662651,0.038146127,0.042948555,0.022563707,-0.014406659,-0.0008950606,0.04622188,0.017418,-0.023593163,-0.0052304044,-0.021404171,0.04340997,0.012018822,-0.004457973,-0.027799893
dreiax,0.023377862,0.03939232,0.03921492,-0.01401167,-0.032006048,-0.021043574,-0.022124266,-0.020180905,0.032648828,0.0103650205,0.008853935,-0.0020006783,-0.005161144,0.030694377,0.029888902,-0.030047167,-0.04363296,-0.025067914,-0.030244006,-0.018939758,-0.01874274,0.02053738,0.024662707,-0.038044263,-0.049442865,-0.022948945,-0.015730489,-0.04723337,0.02217779,-0.034000564,0.028065156,-0.014042009
glcxx,-0.019468939,-0.03963977,-0.0067215078,-0.025509167,-0.034542166,-0.044019785,0.026748184,-0.009801291,0.039462198,0.011328865,-0.029650712,0.0022714622,-0.011793423,0.016004313,-0.029981328,0.027595196,-0.014933288,0.033793654,-0.03319645,-0.017316364,0.03400452,-0.002041541,0.010800384,0.04311825,-0.023699129,-0.029640555,-0.009303987,0.044188026,0.046212386,0.04144529,0.044931557,-0.038315497
awezox,-0.062860124,-0.050105266,0.06930271,0.043851856,-0.043049004,0.04930875,0.012007248,0.011494052,0.004545331,-0.03985517,-0.0031382814,-0.04869559,0.013005268,0.019345138,0.0497288,0.0014872923,0.025710236,0.032147717,-0.025652086,-0.034474216,0.043274034,0.045295898,-0.03571699,-0.04235784,0.038750265,-0.044119667,-0.037862647,-0.04055761,0.028552268,0.043647353,-0.005310677,-0.004372515
vorcex,-0.04107206,-0.0011610165,0.020001914,0.008751549,-0.033044137,0.010857366,0.020650778,-0.028131867,0.045379903,-0.045297634,-0.010552146,0.0027795434,0.03257301,-0.0022279024,0.015626345,0.010599971,0.022367809,-0.029981578,0.045069482,-0.0028488636,0.01860771,-0.0013078451,0.022132907,-0.022440244,0.017566156,0.030089889,-0.047257494,-0.0333727,-0.03507396,0.027968455,-0.040850293,-0.025146175
pulsoo,-0.044911303,-0.01340748,0.027258065,-0.03270129,-0.033811115,-0.047990203,-0.0031447783,0.011268269,0.042120468,-0.026512599,-0.005568862,-0.032730296,-0.03169029,-0.014125742,-0.03294431,0.023234319,0.013686348,0.04978547,0.042613637,-0.009847842,-0.0070785396,-0.046948757,-0.029329646,-0.02263819,-0.0129807,-0.036060534,-0.0068497173,0.008310415,0.028756645,-0.01442647,0.022566322,0.027995195
anxiuz,0.0029356095,0.017739154,0.059576493,-0.033319093,-0.030203236,-0.015551664,0.0149349235,-0.03210511,-0.0073937066,0.008696318,-0.039625444,-0.044162165,0.029737208,0.033226933,-0.037592422,-0.031561337,-0.036821187,0.048710514,0.02162018,0.0015399233,-0.024081742,-0.04325625,-0.016552377,0.0059618726,-0.0009061806,0.03589691,0.012314223,0.0015151612,0.044593442,-0.011648178,0.0034822002,-0.018764734
insfctus,-0.026740028,-0.042461123,-0.033999935,-0.023936009,-0.009573389,0.0009893291,-0.0020122528,-0.0456527,0.024703037,-0.01241238,-0.024338007,-0.0023576505,-0.035149314,-0.00198232,0.014122035,-0.0012041107,0.007107366,0.04039116,-0.008297525,-0.048297584,-0.0009266138,0.01955248,0.0354816,-0.03484266,0.040658582,0.031149354,0.021448184,-0.042067718,-0.02816366,1.5389174e-05,0.0021894574,-0.049711764
legax,0.022417221,0.0064860806,0.044011723,0.011591017,-0.012879945,0.0495306,0.01589303,0.017026339,0.049797956,0.015973639,-0.022055043,0.034450542,0.020818505,-0.015731476,0.030229557,-0.019477023,0.03441635,0.0022111312,0.025045287,-0.0074240565,-0.016680934,-0.0007344708,0.030732777,0.036143485,0.047680248,-0.0012266748,0.01592331,0.030375052,-0.02938248,-0.004226934,0.005959809,-0.000692416
deftax,-0.027898205,0.002513837,0.036612425,-0.0016232245,-0.0141580105,-0.0023126975,-0.025069917,-0.0137735605,-0.024164021,0.017305303,-0.041070066,0.010459114,-0.014960647,0.038410213,0.024860155,0.0218524,-0.01928928,0.037271332,0.010541476,-0.021346426,-0.04697391,0.0094041005,-0.040602766,0.01725519,-0.03678335,0.03335801,0.019352425,0.015895788,-0.029172827,-0.042369783,-0.03738748,-0.041408993
fenix,-0.04763781,-0.02492832,-0.0040326826,0.04423407,0.0021429546,0.02456459,-0.008482575,0.023388628,-0.015544247,0.009454381,-0.009186935,-0.016823806,-0.031148244,-0.0127578005,-0.01857661,0.010556184,0.022546005,0.011550665,-0.04212437,-0.012377549,0.02143624,-0.014613651,0.005175613,0.022319008,-0.034829654,0.049512055,0.023095045,0.022169802,0.027962815,0.029215205,0.013549771,-0.004864514
virtud,-0.035979737,-0.03829013,0.036182355,0.03410503,-0.024461746,0.0035885945,0.042963635,0.04441842,0.025527362,0.005850196,-0.034411393,-0.014403857,0.018053662,-0.027717317,-0.040354848,-0.034260772,0.015619304,-0.023090411,0.021995034,0.030982677,-0.03912245,-0.028000677,0.023048844,0.033330273,0.047355656,-0.0057919025,0.04876167,0.024001744,0.023010504,-0.015079271,-0.044277873,0.038349714
afgstix,0.06581261,0.059213627,-0.054559063,-0.0266387,0.04156405,-0.042624068,-0.015703999,0.011735439,0.048073974,-0.032005526,0.03914428,-0.036764454,0.03670181,-0.01207304,0.007942773,-0.015496958,-0.03583219,0.048530508,-0.035134207,0.02890582,-0.042904235,0.04792062,0.004134368,-0.034656048,0.023053993,0.004733026,0.019155864,-0.027040208,-0.018594611,-0.03471128,0.03252362,0.0041146874
